TIMESTAMP,MUX0,MUX1,MUX2,MUX3,MUX4,MUX5,MUX6,MUX7
1572786139,760,788,789,841,13,13,13,15
1572786140,756,789,790,842,14,13,12,13
1572786141,757,794,788,838,13,13,12,12
1572786142,761,788,786,837,15,14,14,12
1572786143,762,794,784,842,13,13,13,14
1572786144,762,793,786,841,13,12,13,13
1572786145,756,789,792,841,14,14,14,14
1572786146,754,788,789,838,13,13,14,14
1572786148,760,789,790,838,15,14,15,14
1572786149,756,789,788,837,12,13,12,14
1572786152,763,792,790,840,15,14,14,13
1572786153,762,789,786,840,14,14,14,14
1572786154,758,793,785,837,12,12,13,13
1572786155,758,788,789,841,12,12,12,13
1572786156,757,798,790,841,14,14,15,15
1572786157,753,794,785,843,14,14,14,15
1572786158,758,795,789,842,13,14,14,14
1572786159,758,797,789,837,12,12,12,12
1572786160,756,796,792,841,14,13,12,13
1572786161,753,797,789,838,15,14,14,12
1572786162,761,795,787,841,14,13,12,13
1572786164,754,796,789,840,14,13,13,12
1572786165,752,796,788,841,15,14,14,13
1572786166,759,797,790,841,15,14,14,13
1572786167,758,798,788,842,14,14,14,14
1572786168,761,789,787,841,15,14,13,13
1572786169,753,788,785,837,12,12,13,14
1572786170,762,794,789,838,12,12,12,14
1572786171,754,797,784,842,16,14,14,13
1572786172,756,798,789,843,16,14,14,13
1572786173,756,798,786,843,15,14,12,12
1572786174,761,790,785,841,15,13,13,13
1572786175,752,796,786,842,14,14,14,15
1572786177,758,797,786,841,15,13,12,13
1572786178,753,788,789,838,14,12,12,12
1572786179,753,789,789,840,14,13,12,12
1572786180,761,796,788,841,12,13,12,12
1572786181,762,795,787,842,13,12,13,13
1572786182,753,794,788,841,13,13,14,14
1572786183,759,790,787,840,13,12,12,13
1572786184,763,789,789,838,14,14,13,13
1572786185,754,792,786,840,15,13,13,12
1572786186,754,790,785,837,13,14,14,14
1572786187,761,789,790,840,13,12,13,13
1572786189,754,794,788,841,13,12,12,13
1572786190,754,794,790,843,15,14,13,13
1572786191,753,797,792,842,16,14,14,13
1572786192,762,793,784,840,12,12,12,13
1572786193,753,797,789,840,13,13,13,14
1572786194,754,797,783,841,13,12,13,14
1572786195,754,796,788,840,13,13,14,14
1572786196,758,797,788,840,12,12,13,13
1572786197,754,796,789,838,13,13,13,13
1572786198,753,790,787,840,15,14,14,13
1572786199,760,797,789,841,14,14,15,14
1572786201,757,792,786,843,13,12,12,12
1572786202,760,795,788,842,14,14,14,15
1572786203,754,795,788,841,13,13,14,14
1572786204,754,789,788,841,14,14,14,14
1572786205,762,793,785,843,14,13,12,13
1572786206,752,792,790,841,12,12,13,14
1572786207,753,796,783,840,12,12,13,13
1572786208,752,789,787,841,12,12,12,13
1572786209,753,796,789,840,12,13,13,13
1572786210,753,796,790,840,14,13,12,12
1572786211,754,796,784,840,15,14,15,15
1572786212,753,795,792,840,14,14,14,14
1572786214,753,798,786,841,15,14,15,14
1572786215,763,795,788,841,12,12,12,13
1572786216,760,793,789,842,14,14,14,14
1572786217,753,793,789,840,13,12,13,13
1572786218,760,790,787,840,12,13,13,14
1572786219,761,797,788,837,12,13,12,13
1572786220,762,792,790,840,12,13,14,14
1572786221,760,790,787,840,13,12,12,13
1572786222,754,788,788,841,13,13,14,14
1572786223,756,797,786,843,14,13,12,12
1572786225,761,789,784,842,12,12,10,12
1572786226,761,795,790,843,13,14,14,14
1572786227,758,789,788,842,13,13,13,14
1572786228,754,797,787,841,12,13,13,14
1572786229,761,796,788,842,14,14,12,12
1572786230,756,797,784,841,12,12,12,12
1572786231,761,788,785,841,14,14,12,12
1572786232,753,793,789,842,14,14,15,14
1572786233,763,796,789,840,15,15,14,14
1572786234,758,794,792,841,13,13,13,12
1572786235,759,788,785,843,13,13,12,12
1572786236,764,790,789,842,15,14,14,13
1572786238,757,796,792,840,13,14,14,15
1572786239,760,795,787,842,12,12,12,13
1572786240,756,797,785,841,13,14,14,14
1572786241,759,793,788,842,10,12,13,13
1572786242,761,795,787,840,14,12,12,12
1572786243,762,794,787,841,13,13,13,14
1572786244,759,798,789,842,13,14,14,14
1572786245,760,797,789,841,13,12,13,14
1572786246,761,795,786,842,13,14,13,12
1572786247,762,798,788,840,14,14,14,14
1572786248,762,790,789,841,14,14,14,15
1572786250,754,790,788,840,13,13,12,13
1572786251,759,789,786,843,13,12,12,13
1572786252,761,794,785,841,13,14,14,14
1572786253,754,793,787,842,13,12,12,12
1572786254,763,798,790,841,14,14,13,12
1572786255,753,797,788,844,15,14,13,13
1572786256,757,797,792,838,15,14,14,14
1572786257,763,796,788,842,12,13,14,15
1572786258,753,798,784,838,13,13,12,13
1572786259,762,797,786,841,16,14,14,13
1572786261,753,793,785,841,14,14,14,15
1572786262,758,797,788,840,13,12,12,12
1572786263,754,793,787,838,12,13,13,13
1572786264,761,798,790,841,13,13,14,15
1572786265,761,797,790,843,15,13,15,14
1572786266,760,795,790,842,14,13,14,14
1572786267,752,792,787,842,13,13,12,12
1572786268,761,797,784,838,13,13,13,14
1572786269,754,792,790,842,14,14,13,13
1572786270,756,794,785,840,15,14,14,13
1572786271,756,793,789,843,13,14,15,14
1572786272,754,797,786,842,13,13,13,13
1572786274,756,792,787,840,16,13,14,14
1572786275,756,795,785,842,15,14,13,12
1572786276,759,789,789,838,13,13,13,13
1572786277,754,798,789,841,13,13,12,12
1572786278,759,789,788,840,12,13,12,13
1572786279,754,795,785,841,14,14,14,13
1572786280,756,796,787,843,14,13,13,12
1572786281,758,798,786,842,13,13,13,13
1572786282,758,793,787,841,13,14,14,14
1572786283,756,792,788,843,13,14,14,14
1572786284,762,796,788,841,13,13,14,15
1572786286,753,797,787,842,13,12,12,13
1572786287,762,793,786,842,12,13,14,14
1572786288,752,790,785,842,12,13,13,15
1572786289,762,792,790,842,15,15,14,14
1572786290,758,794,787,841,13,13,14,14
1572786291,759,790,786,840,12,12,13,14
1572786292,756,794,787,842,13,14,14,14
1572786293,762,793,784,840,14,13,12,13
1572786294,759,794,788,843,14,14,14,14
1572786295,762,789,787,841,13,12,13,12
1572786296,753,792,784,842,14,14,13,13
1572786298,762,789,792,841,15,14,14,14
1572786299,759,797,784,841,12,13,13,14
1572786304,752,795,786,840,14,13,12,12
1572786307,758,796,785,842,14,10,12,12
1572786308,760,796,788,842,13,14,14,15
1572786310,761,796,786,842,15,14,15,15
1572786311,753,789,785,844,14,14,15,15
1572786312,753,795,788,842,16,14,14,13
1572786313,752,792,789,842,15,14,14,14
1572786314,759,790,786,842,14,13,12,12
1572786315,762,792,785,844,15,14,13,13
1572786316,752,798,785,842,13,13,14,14
1572786317,763,790,790,844,15,13,12,13
1572786318,763,789,785,843,15,15,13,13
1572786319,753,789,788,843,13,13,14,14
1572786320,753,789,788,841,14,13,12,12
1572786322,753,792,789,842,13,13,12,13
1572786323,762,793,788,840,13,13,13,13
1572786324,761,793,788,838,12,13,13,14
1572786325,752,796,788,841,13,13,14,14
1572786326,761,795,790,845,15,15,14,14
1572786327,754,797,784,843,12,13,13,13
1572786328,752,788,789,842,13,12,12,12
1572786329,759,792,788,840,10,13,13,14
1572786330,752,797,788,842,13,14,14,14
1572786331,758,789,788,842,13,12,13,13
1572786332,762,789,788,842,15,14,14,14
1572786333,756,792,787,843,15,14,14,15
1572786335,761,794,788,841,13,12,12,12
1572786336,759,796,787,843,16,14,14,13
1572786337,752,796,789,844,12,14,14,14
1572786338,752,795,787,842,13,12,13,13
1572786339,753,797,788,841,13,12,13,14
1572786340,758,798,785,843,15,14,13,14
1572786341,758,795,790,845,15,14,15,14
1572786342,758,792,786,844,13,12,13,13
1572786343,759,790,786,843,13,13,13,12
1572786344,753,789,792,841,14,14,14,14
1572786345,753,790,786,843,14,14,12,12
1572786347,753,797,787,843,13,13,12,13
1572786348,754,793,785,842,15,15,14,14
1572786349,758,790,786,842,13,13,14,14
1572786350,756,794,790,842,14,14,14,15
1572786351,759,790,785,841,12,12,12,13
1572786354,754,792,790,841,12,12,12,13
1572786362,760,797,785,843,13,13,13,14
1572786363,754,795,788,843,13,13,14,14
1572786364,758,797,785,842,14,15,15,14
1572786365,759,790,788,842,15,14,14,14
1572786366,756,797,788,842,14,14,14,14
1572786367,752,788,790,843,13,13,14,14
1572786368,759,796,786,842,13,13,13,14
1572786370,753,794,792,843,14,13,13,12
1572786371,753,797,792,843,14,14,14,14
1572786372,762,793,785,842,14,14,14,14
1572786373,753,789,784,842,13,12,12,12
1572786374,761,789,784,842,15,14,14,14
1572786375,753,793,785,843,13,12,13,13
1572786376,754,793,785,842,13,13,14,14
1572786377,760,798,787,841,13,12,12,13
1572786378,753,792,785,846,14,14,14,13
1572786379,761,794,786,844,14,14,14,14
1572786380,753,793,788,841,12,12,13,14
1572786381,758,794,790,843,15,14,14,13
1572786382,752,789,789,842,13,14,14,14
1572786384,762,798,784,843,12,12,12,13
1572786385,761,792,792,843,16,14,14,14
1572786386,753,788,792,843,14,13,13,12
1572786387,759,789,789,840,12,13,12,12
1572786388,752,795,789,841,13,12,12,13
1572786389,759,789,788,843,14,15,15,14
1572786390,760,789,786,843,12,13,13,12
1572786391,753,795,787,840,14,14,12,12
1572786392,753,796,787,842,14,14,14,14
1572786393,757,796,788,843,13,12,13,15
1572786394,760,795,788,841,14,13,13,13
1572786396,758,795,786,842,15,14,14,14
1572786397,754,797,787,838,13,12,13,13
1572786398,762,794,788,844,13,13,12,13
1572786399,754,789,785,844,14,14,15,15
1572786400,752,798,787,843,15,13,14,13
1572786401,757,790,789,844,14,14,14,14
1572786402,763,789,789,841,14,14,14,14
1572786403,757,792,784,844,13,13,14,14
1572786404,757,794,787,844,13,13,13,13
1572786405,754,796,787,842,13,14,14,15
1572786406,753,793,788,842,12,12,13,14
1572786408,753,795,787,844,13,12,13,13
1572786409,762,798,787,841,13,13,12,13
1572786410,754,794,788,845,15,14,14,15
1572786411,763,790,788,842,14,15,14,14
1572786412,759,796,788,843,13,13,12,13
1572786413,752,797,786,843,13,13,14,14
1572786414,759,798,785,843,15,14,14,14
1572786415,754,790,787,841,14,14,14,14
1572786416,753,790,787,843,13,13,14,13
1572786417,754,797,789,840,14,14,13,12
1572786418,757,798,789,843,13,13,14,14
1572786420,756,792,787,845,13,13,14,14
1572786421,753,789,785,845,13,12,12,12
1572786422,757,789,790,842,14,12,12,12
1572786423,761,793,786,843,14,12,13,13
1572786424,760,789,790,841,13,14,14,15
1572786425,753,790,793,841,14,13,12,12
1572786426,753,797,787,842,15,15,14,13
1572786427,754,797,785,843,13,13,13,14
1572786428,754,794,789,841,13,13,14,14
1572786429,754,799,789,841,15,14,14,14
1572786430,762,794,788,842,15,14,14,14
1572786432,752,789,784,842,13,13,14,14
1572786433,756,796,786,844,14,14,12,13
1572786434,753,795,789,843,13,14,14,15
1572786435,759,795,789,842,15,14,13,13
1572786436,753,790,788,841,13,14,14,15
1572786437,763,790,786,841,14,14,12,12
1572786438,758,793,787,843,13,13,12,12
1572786439,761,799,786,843,15,14,13,13
1572786440,752,796,785,843,13,13,14,14
1572786441,752,792,786,843,14,12,13,13
1572786442,762,794,785,842,12,13,12,12
1572786443,758,796,788,840,13,12,12,13
1572786445,760,796,787,843,15,14,13,12
1572786446,763,796,785,840,15,14,14,13
1572786447,753,790,785,841,13,12,13,13
1572786448,763,794,788,843,14,14,14,12
1572786449,753,795,787,843,13,14,14,14
1572786450,753,797,789,842,13,13,12,13
1572786451,763,790,788,844,15,14,15,15
1572786452,754,794,787,841,13,14,14,14
1572786453,757,790,786,843,13,12,13,13
1572786454,761,797,787,843,14,14,15,15
1572786456,753,787,788,843,13,12,13,12
1572786457,761,792,787,843,16,15,14,14
1572786458,757,796,784,842,13,12,12,12
1572786459,757,792,789,842,13,12,12,13
1572786460,754,797,784,841,13,13,13,14
1572786461,759,789,790,841,13,14,15,15
1572786462,763,790,787,840,13,12,12,13
1572786463,759,790,789,842,12,13,13,13
1572786464,757,796,789,843,12,13,13,14
1572786465,758,790,785,841,15,15,15,14
1572786466,760,795,788,842,13,13,14,15
1572786467,754,789,788,844,14,13,13,12
1572786469,759,796,788,840,15,15,14,14
1572786470,757,789,789,842,13,13,13,14
1572786471,761,790,789,843,15,15,14,14
1572786472,753,798,785,841,12,13,13,14
1572786473,757,796,786,844,13,14,14,14
1572786476,758,789,789,841,14,14,14,14
1572786482,759,789,783,844,13,12,13,13
1572786483,754,797,786,841,14,12,12,12
1572786484,759,794,789,842,15,14,14,14
1572786485,754,789,784,841,14,12,12,13
1572786486,759,789,786,843,15,15,14,14
1572786487,759,793,788,844,13,13,13,13
1572786488,756,792,785,840,14,14,14,14
1572786489,756,793,792,842,14,14,14,14
1572786490,758,798,786,843,16,14,14,13
1572786491,757,793,788,842,16,15,14,14
1572786493,754,788,785,840,12,12,13,14
1572786494,757,790,789,842,14,14,14,13
1572786495,761,798,788,844,15,14,15,14
1572786496,757,794,787,842,14,12,12,12
1572786497,753,790,788,843,15,14,15,14
1572786498,760,798,787,844,13,13,13,15
1572786499,765,789,784,845,13,13,13,13
1572786500,756,798,792,844,14,14,13,13
1572786501,763,796,785,842,13,13,12,14
1572786502,758,796,789,844,15,14,14,15
1572786503,754,790,789,843,12,13,13,13
1572786505,753,789,787,841,15,15,15,14
1572786506,753,795,792,842,14,14,14,14
1572786507,763,797,790,844,14,14,15,14
1572786508,763,795,790,845,13,12,13,13
1572786509,760,789,785,842,14,14,14,15
1572786510,758,790,788,844,14,14,15,15
1572786511,757,793,787,841,15,14,14,13
1572786512,761,798,788,844,14,14,15,14
1572786513,763,798,788,843,15,14,13,12
1572786514,753,797,793,843,15,14,14,15
1572786515,761,796,785,843,14,13,12,13
1572786517,752,798,789,841,13,13,13,13
1572786518,761,792,789,842,15,14,15,14
1572786519,756,793,788,843,14,13,12,12
1572786520,760,792,787,843,15,14,14,14
1572786521,756,793,788,843,14,14,14,14
1572786522,763,796,786,843,15,14,14,13
1572786523,758,798,788,842,15,14,14,14
1572786524,754,796,787,844,10,13,13,13
1572786525,752,796,792,844,14,14,14,14
1572786526,753,789,784,842,13,12,12,13
1572786527,764,797,787,843,14,14,12,13
1572786529,752,796,784,842,15,14,14,14
1572786530,760,788,792,842,13,13,13,13
1572786531,761,796,787,842,14,14,15,15
1572786532,756,789,789,842,14,14,14,14
1572786533,762,798,790,842,14,13,13,13
1572786534,758,793,788,845,15,14,14,14
1572786535,756,798,789,842,15,14,13,12
1572786536,763,794,788,841,15,14,14,14
1572786537,760,792,788,845,12,13,13,14
1572786538,753,796,786,845,14,14,14,14
1572786539,763,795,790,843,14,14,15,14
1572786541,756,796,787,844,15,14,14,14
1572786542,761,789,788,845,15,15,14,13
1572786543,759,796,785,844,13,14,14,15
1572786544,756,789,786,842,14,14,12,12
1572786545,757,792,785,845,14,14,15,15
1572786546,754,795,789,842,14,14,13,13
1572786547,759,796,786,843,15,14,14,14
1572786548,753,789,789,843,14,14,15,14
1572786549,757,795,789,843,14,15,14,14
1572786550,756,793,786,843,14,15,14,14
1572786551,759,797,785,843,12,13,13,14
1572786552,751,792,790,842,13,13,13,12
1572786554,754,794,787,843,14,14,14,14
1572786555,762,790,788,842,13,13,12,13
1572786556,754,797,789,844,13,12,13,12
1572786557,756,794,788,845,14,14,14,14
1572786558,759,790,790,844,15,14,13,13
1572786559,752,794,789,843,13,12,12,13
1572786560,757,795,790,841,13,12,13,13
1572786561,753,789,789,843,14,14,14,14
1572786562,758,790,792,843,14,14,14,14
1572786563,758,797,789,840,12,13,13,13
1572786564,762,797,788,842,14,14,14,13
1572786566,761,790,784,845,14,15,14,14
1572786567,760,790,793,845,16,15,14,13
1572786568,758,797,787,843,13,13,13,13
1572786569,752,790,785,842,13,13,12,13
1572786570,760,792,788,842,14,14,12,12
1572786571,761,789,792,844,14,13,13,12
1572786572,758,794,785,842,15,14,13,12
1572786573,754,790,792,846,14,14,15,14
1572786574,754,795,788,846,13,12,12,13
1572786575,762,793,792,844,16,14,15,14
1572786576,754,789,786,843,15,14,14,14
1572786578,763,789,792,845,15,14,14,13
1572786579,758,794,790,842,13,13,13,14
1572786580,754,797,788,843,12,13,13,13
1572786581,752,794,790,843,14,14,14,14
1572786582,754,798,787,843,14,14,15,14
1572786583,758,797,790,845,15,14,14,14
1572786584,759,787,788,845,13,13,13,13
1572786585,754,796,790,845,14,14,15,14
1572786586,756,798,786,844,13,13,13,13
1572786587,757,798,788,846,12,12,13,12
1572786588,756,789,787,846,14,14,15,14
1572786590,757,788,792,846,12,12,13,14
1572786591,753,792,784,846,14,14,14,14
1572786592,756,797,784,846,13,13,13,13
1572786593,759,789,786,846,14,13,13,13
1572786594,756,792,788,843,14,14,14,14
1572786595,762,789,786,843,12,12,13,14
1572786596,759,790,784,845,14,14,14,15
1572786597,757,789,789,844,15,14,15,14
1572786598,753,794,787,847,14,15,14,13
1572786599,753,795,787,847,14,14,13,13
1572786600,752,795,789,844,12,13,13,14
1572786602,753,790,790,845,13,13,13,12
1572786603,758,795,786,844,14,15,14,14
1572786604,763,786,786,846,14,13,12,12
1572786605,762,798,789,843,13,14,14,14
1572786606,760,790,785,847,14,14,14,14
1572786607,761,798,788,846,12,13,14,14
1572786608,762,796,787,845,15,13,13,13
1572786609,763,797,789,844,14,14,14,14
1572786610,763,796,783,843,13,12,13,14
1572786611,752,797,785,845,12,13,13,13
1572786612,758,798,785,844,14,14,14,14
1572786614,754,796,787,845,13,12,12,13
1572786615,753,789,786,845,15,14,14,14
1572786616,761,797,787,846,13,13,13,13
1572786617,760,793,787,843,14,14,13,13
1572786618,763,798,789,843,13,13,13,14
1572786619,762,793,789,845,13,14,14,14
1572786620,754,794,786,844,14,14,14,14
1572786621,753,794,787,845,15,13,14,14
1572786622,762,798,789,845,15,14,14,13
1572786623,763,794,787,846,15,15,14,13
1572786624,760,789,789,845,15,15,14,14
1572786626,763,796,788,846,13,13,12,13
1572786627,753,793,788,844,15,14,14,14
1572786628,757,797,783,843,13,14,14,14
1572786629,759,789,787,845,13,12,13,12
1572786630,752,796,786,844,14,14,14,14
1572786631,759,789,789,847,13,12,12,13
1572786632,762,796,792,845,14,13,13,13
1572786633,763,789,787,845,14,14,13,12
1572786634,757,792,785,846,13,12,13,13
1572786635,753,795,785,847,13,14,14,14
1572786636,756,789,788,846,14,14,13,15
1572786638,757,792,788,847,15,14,14,13
1572786639,754,795,786,846,12,12,13,13
1572786640,758,788,786,845,14,13,12,13
1572786641,761,790,787,847,14,14,13,12
1572786642,762,789,789,845,14,15,14,14
1572786643,759,789,789,843,13,13,12,13
1572786644,754,793,789,845,13,14,14,14
1572786645,763,795,789,845,14,14,14,15
1572786646,759,796,786,844,13,13,13,13
1572786647,756,789,784,845,13,13,13,14
1572786648,757,793,790,846,14,13,12,13
1572786650,761,795,787,845,14,13,14,14
1572786651,756,790,786,845,13,13,12,13
1572786652,752,795,787,843,13,13,14,14
1572786653,754,795,785,846,13,13,12,13
1572786654,760,789,786,845,13,13,13,14
1572786655,761,797,790,847,15,14,14,13
1572786656,759,796,785,843,13,13,12,13
1572786657,763,789,788,845,12,13,13,13
1572786658,757,795,786,843,13,13,13,14
1572786659,754,789,790,847,12,13,13,14
1572786660,756,798,785,847,14,13,14,14
1572786662,763,789,787,847,15,14,13,13
1572786663,763,794,789,847,16,14,15,14
1572786664,753,792,785,843,13,13,13,14
1572786665,757,795,793,845,15,14,14,13
1572786666,763,793,787,843,12,12,13,14
1572786667,761,793,790,844,12,13,13,14
1572786668,757,794,789,844,15,14,14,14
1572786669,754,790,786,845,12,12,13,13
1572786670,763,795,789,847,14,14,14,14
1572786671,759,793,789,844,13,14,14,14
1572786672,761,797,790,844,14,12,13,12
1572786674,758,797,787,843,13,13,14,14
1572786675,754,797,790,847,13,13,13,14
1572786676,756,789,784,844,15,14,15,14
1572786677,762,796,789,844,14,14,14,14
1572786678,758,793,785,843,13,13,12,13
1572786679,761,796,786,847,16,14,13,13
1572786680,762,795,789,847,14,13,14,14
1572786681,762,792,792,845,14,14,13,13
1572786682,758,797,786,844,12,13,14,14
1572786683,760,792,787,845,13,13,12,12
1572786684,753,792,785,844,14,14,14,14
1572786686,757,790,785,844,13,12,12,13
1572786687,757,792,789,847,14,14,14,14
1572786688,760,795,790,843,13,12,13,13
1572786689,761,798,790,843,13,13,12,13
1572786690,762,795,790,846,15,14,14,13
1572786691,762,796,793,845,14,15,14,15
1572786692,753,790,790,844,15,14,13,12
1572786693,763,796,786,845,14,14,13,13
1572786694,758,794,790,845,14,14,15,15
1572786695,759,798,789,845,15,14,15,14
1572786696,754,798,785,846,15,14,14,13
1572786698,761,798,792,844,13,13,14,13
1572786699,760,795,786,844,13,12,13,13
1572786700,762,790,792,847,14,14,14,14
1572786701,754,794,788,847,15,13,14,13
1572786702,756,793,792,845,16,14,13,13
1572786703,753,794,789,847,12,12,14,13
1572786704,754,797,789,844,13,13,14,14
1572786705,756,793,789,847,13,13,12,13
1572786706,757,788,786,846,15,14,13,14
1572786707,756,796,789,846,12,12,13,13
1572786708,763,792,786,846,13,13,12,13
1572786710,763,797,787,847,15,14,14,13
1572786711,753,790,786,847,13,13,13,14
1572786712,758,795,793,844,16,14,14,13
1572786713,758,790,790,847,13,13,13,14
1572786714,760,795,789,846,14,14,14,14
1572786715,753,789,789,847,13,13,14,14
1572786716,754,793,788,846,15,13,13,13
1572786717,761,792,788,848,13,12,13,14
1572786718,753,794,786,846,15,14,15,14
1572786719,754,794,789,847,14,14,14,15
1572786720,759,795,790,848,13,13,12,14
1572786722,756,793,787,844,15,14,14,13
1572786723,757,790,786,845,12,13,13,14
1572786724,760,796,786,848,13,13,13,13
1572786725,762,795,787,846,14,14,14,15
1572786726,756,793,788,846,14,14,13,13
1572786727,758,795,785,845,12,13,12,13
1572786728,761,794,785,844,13,13,13,13
1572786729,762,796,789,846,14,14,14,13
1572786730,754,789,787,847,13,13,13,14
1572786731,756,789,788,846,13,12,13,12
1572786732,754,797,785,845,14,14,15,14
1572786734,763,794,789,847,13,13,13,13
1572786735,763,793,789,845,16,14,14,14
1572786736,752,798,786,845,13,13,13,14
1572786737,760,798,787,845,15,14,14,14
1572786738,761,797,785,848,13,14,14,14
1572786739,753,789,787,847,14,15,14,15
1572786740,760,796,788,845,14,14,14,15
1572786741,756,793,788,846,13,13,14,14
1572786742,759,797,786,845,15,13,14,13
1572786743,754,796,790,844,14,13,13,12
1572786744,754,797,787,846,14,13,13,13
1572786746,757,794,785,846,15,15,15,15
1572786747,754,797,785,844,14,13,12,13
1572786748,759,796,787,846,15,14,13,13
1572786749,761,798,790,846,13,13,13,13
1572786750,761,789,790,846,14,13,13,13
1572786751,754,795,787,847,13,13,13,13
1572786752,763,794,787,847,14,14,13,12
1572786753,756,793,786,846,16,14,14,14
1572786754,757,792,789,846,12,13,13,14
1572786755,754,790,789,846,14,14,14,14
1572786756,752,793,785,846,13,13,14,15
1572786758,753,796,792,847,14,14,14,13
1572786759,757,789,789,845,13,13,12,14
1572786760,761,789,787,848,13,12,13,13
1572786761,753,798,790,848,12,13,14,14
1572786763,763,794,787,846,13,13,13,13
1572786767,758,796,790,846,14,13,14,13
1572786768,757,793,788,846,14,15,14,15
1572786770,759,793,786,844,15,13,13,12
1572786771,760,790,788,846,13,12,14,15
1572786773,753,790,785,846,13,13,12,14
1572786782,762,790,788,845,15,14,13,12
1572786783,754,793,788,841,13,13,13,12
1572786784,757,796,788,847,13,13,13,14
1572786785,756,794,785,843,13,12,13,13
1572786786,757,798,789,849,15,14,14,14
1572786787,763,797,785,846,14,13,13,13
1572786788,758,798,789,848,13,13,13,14
1572786789,756,790,790,848,13,14,14,13
1572786790,763,789,789,848,13,13,13,13
1572786791,754,798,787,845,13,13,13,14
1572786792,760,798,789,845,13,14,14,15
1572786794,757,793,786,845,15,15,14,14
1572786795,758,798,786,845,15,14,13,12
1572786796,753,798,787,845,15,13,13,13
1572786797,753,789,785,847,12,13,13,12
1572786798,759,797,789,849,15,14,14,13
1572786799,754,790,786,847,13,13,13,14
1572786800,753,789,786,845,12,13,12,13
1572786801,753,793,784,849,15,15,14,14
1572786802,760,794,786,845,13,13,13,13
1572786803,756,792,785,845,13,13,13,12
1572786804,753,789,788,847,13,13,13,15
1572786806,756,790,790,848,13,13,13,14
1572786807,753,790,789,846,12,12,13,13
1572786808,759,790,786,849,15,15,14,13
1572786809,763,798,786,847,14,14,14,15
1572786810,759,799,790,847,15,14,14,13
1572786811,759,792,789,847,12,14,14,14
1572786812,753,792,786,846,14,14,14,13
1572786813,762,796,790,846,15,14,13,13
1572786814,756,794,787,846,14,14,14,14
1572786815,759,790,788,846,14,13,13,13
1572786816,760,792,792,847,16,14,14,13
1572786818,762,793,786,846,14,13,13,13
1572786819,756,797,788,845,13,13,14,14
1572786820,762,793,786,850,15,14,15,15
1572786821,753,796,785,847,13,12,13,14
1572786822,763,794,787,847,13,12,13,12
1572786823,760,797,790,847,13,13,13,14
1572786824,759,797,788,849,12,13,14,14
1572786825,760,790,789,848,15,14,14,13
1572786826,754,790,787,847,13,13,13,13
1572786827,762,789,786,848,15,14,14,14
1572786828,754,789,792,844,13,13,13,12
1572786830,761,792,789,846,13,12,13,13
1572786831,754,798,786,848,15,14,14,15
1572786832,756,794,787,846,13,14,14,15
1572786833,759,798,792,845,13,12,13,13
1572786834,764,789,789,847,13,13,12,13
1572786835,754,796,785,845,15,13,13,13
1572786836,756,797,789,845,12,13,14,14
1572786837,757,798,788,847,13,13,13,14
1572786838,757,794,788,850,16,14,15,14
1572786839,753,793,789,849,13,14,14,15
1572786840,758,793,788,848,15,14,14,14
1572786842,763,794,784,846,13,13,13,14
1572786843,762,795,788,847,13,14,14,15
1572786844,756,789,783,846,13,13,13,13
1572786845,757,795,785,846,15,14,13,12
1572786846,761,796,787,846,13,13,14,14
1572786847,763,797,789,847,12,13,14,14
1572786848,760,789,788,846,14,14,14,14
1572786849,753,795,790,849,14,15,15,14
1572786850,759,790,786,847,15,14,15,14
1572786851,762,798,789,847,14,13,13,13
1572786852,763,794,788,849,16,14,14,15
1572786854,757,796,784,847,14,12,12,13
1572786855,753,799,789,845,15,15,14,14
1572786856,757,798,788,848,10,12,13,14
1572786857,754,793,788,850,16,14,14,13
1572786858,753,798,785,850,13,13,13,14
1572786859,756,793,787,848,15,14,14,14
1572786860,763,798,790,848,14,13,13,12
1572786861,757,797,786,847,14,12,13,13
1572786862,760,792,787,849,14,13,14,15
1572786863,757,792,788,846,14,14,14,14
1572786864,756,795,789,846,13,13,14,14
1572786866,753,797,789,847,13,12,12,13
1572786867,763,795,787,848,14,14,14,14
1572786869,758,789,789,850,13,13,12,13
1572786872,758,794,788,846,15,15,14,14
1572786873,761,795,786,847,15,14,14,13
1572786874,753,797,787,850,12,13,14,14
1572786875,753,796,785,846,13,13,13,13
1572786876,763,790,788,846,13,14,15,14
1572786878,754,796,789,847,14,14,14,12
1572786879,763,789,786,847,14,14,15,14
1572786880,753,790,788,847,14,13,12,13
1572786881,761,794,785,847,12,13,13,14
1572786882,757,799,789,848,15,13,14,13
1572786883,753,799,790,847,13,14,14,14
1572786884,760,790,785,849,16,14,14,13
1572786885,762,792,790,846,13,12,13,13
1572786886,763,798,792,848,16,15,14,14
1572786887,762,790,789,847,16,14,13,13
1572786888,753,793,790,849,12,13,14,14
1572786890,754,790,790,849,15,14,13,12
1572786891,753,790,790,848,12,13,14,15
1572786892,760,798,787,849,15,14,14,14
1572786893,756,790,788,847,13,13,14,15
1572786894,753,790,786,847,16,14,15,14
1572786895,756,797,788,850,13,12,12,13
1572786896,763,795,787,849,14,13,13,13
1572786897,753,798,792,848,14,13,13,13
1572786898,763,789,786,846,15,15,14,13
1572786899,762,798,790,848,15,15,15,14
1572786900,756,793,793,849,14,15,14,14
1572786902,762,795,787,847,12,13,13,14
